SentenceID,Token,Label
353,Dikarenakan,O
353,kehidupan,O
353,masyarakat,O
353,di,O
353,daerah,O
353,ini,O
353,masih,O
353,banyak,O
353,yang,O
353,berasal,O
353,dari,O
353,alam,O
353,",",O
353,seperti,O
353,air,O
353,yang,O
353,digunakannya,O
353,masih,O
353,berasal,O
353,dari,O
353,sungai,O
353,sehingga,O
353,menjadi,O
353,rentan,O
353,untuk,O
353,terinfeksi,O
353,penyakit,O
353,gastritis,B-DISEASE
353,akibat,O
353,bakteri,O
353,Helicobacter,O
353,pylori,O
353,.,O
354,Oleh,O
354,karena,O
354,itu,O
354,",",O
354,dilakukan,O
354,penelitian,O
354,ini,O
354,dengan,O
354,tujuan,O
354,untuk,O
354,mengetahui,O
354,jumlah,O
354,masyarakat,O
354,yang,O
354,menggunakan,O
354,temulawak,B-HERB
354,terutama,O
354,dalam,O
354,mengatasi,O
354,masalah,B-DISEASE
354,kesehatan,I-DISEASE
354,lambung,I-DISEASE
354,.,O
355,Penelitian,O
355,ini,O
355,bersifat,O
355,deskriptif,O
355,kuantitatif,O
355,",",O
355,dilakukan,O
355,dengan,O
355,desain,O
355,cross,O
355,sectional,O
355,dan,O
355,consecutive,O
355,sampling,O
355,.,O
356,Pengumpulan,O
356,data,O
356,dilakukan,O
356,pada,O
356,masyarakat,O
356,di,O
356,kawasan,O
356,Citra,O
356,Raya,O
356,dengan,O
356,menggunakan,O
356,kuesioner,O
356,",",O
356,karakteristik,O
356,subjek,O
356,terdiri,O
356,dari,O
356,36,O
356,orang,O
356,laki-laki,B-POPULATION
356,dan,O
356,44,O
356,orang,O
356,perempuan,B-POPULATION
356,dengan,O
356,usia,O
356,mayoritas,O
356,masyarakat,O
356,berada,O
356,di,O
356,rentang,O
356,21-30,O
356,tahun,O
356,.,O
357,Temulawak,B-HERB
357,digunakan,O
357,masyarakat,O
357,di,O
357,kawasan,O
357,Citra,O
357,Raya,O
357,dengan,O
357,tingkat,O
357,penggunaan,O
357,untuk,O
357,mengatasi,O
357,masalah,B-DISEASE
357,pencernaan,I-DISEASE
357,(,O
357,"38,75",O
357,%,O
357,),O
357,",",O
357,mendukung,B-EFFECT
357,sistem,I-EFFECT
357,kekebalan,I-EFFECT
357,tubuh,I-EFFECT
357,(,O
357,"37,5",O
357,%,O
357,),O
357,",",O
357,meredakan,B-EFFECT
357,nyeri,I-EFFECT
357,(,O
357,"13,75",O
357,%,O
357,),O
357,",",O
357,masalah,B-DISEASE
357,pada,I-DISEASE
357,kulit,I-DISEASE
357,(,O
357,"7,5",O
357,%,O
357,),O
357,",",O
357,dan,O
357,peradangan,B-DISEASE
357,(,O
357,"2,5",O
357,%,O
357,),O
357,.,O
358,Mayoritas,O
358,masyarakat,O
358,yaitu,O
358,sebanyak,O
358,"98,75",O
358,%,O
358,merekomendasikan,O
358,temulawak,B-HERB
358,kepada,O
358,orang,O
358,lain,O
358,karena,O
358,manfaatnya,O
358,sebagai,O
358,pengobatan,O
358,ataupun,O
358,nutrisi,O
358,.,O
359,Penting,O
359,untuk,O
359,dilakukan,O
359,penelitian,O
359,lebih,O
359,lanjut,O
359,dengan,O
359,menggunakan,O
359,instrumen,O
359,penelitian,O
359,yang,O
359,lebih,O
359,baik,O
359,kualitasnya,O
359,agar,O
359,dapat,O
359,mengetahui,O
359,potensi,O
359,temulawak,B-HERB
359,sebagai,O
359,obat,O
359,herbal,O
359,untuk,O
359,kesehatan,O
359,lambung,B-BODY_PART
359,.,O
360,Pengetahuan,O
360,yang,O
360,baik,O
360,dari,O
360,masyarakat,O
360,mengenai,O
360,manfaat,O
360,temulawak,B-HERB
360,untuk,O
360,kesehatan,O
360,serta,O
360,bukti,O
360,ilmiah,O
360,atas,O
360,pengaruhnya,O
360,pada,O
360,sistem,O
360,kekebalan,O
360,tubuh,O
360,sangat,O
360,penting,O
360,untuk,O
360,rasionalisasi,O
360,pemanfaatan,O
360,tanaman,O
360,ini,O
360,guna,O
360,tujuan,O
360,kesehatan,O
360,.,O
361,Penelitian,O
361,ini,O
361,bertujuan,O
361,menganalisis,O
361,pengetahuan,O
361,masyarakat,O
361,mengenai,O
361,manfaat,O
361,kesehatan,O
361,minuman,O
361,temulawak,B-HERB
361,",",O
361,serta,O
361,menganalisis,O
361,pengaruh,O
361,konsumsi,O
361,minuman,B-TREATMENT
361,ekstrak,I-TREATMENT
361,temulawak,I-TREATMENT
361,pada,O
361,fungsi,O
361,sistem,O
361,imun,O
361,humoral,O
361,yang,O
361,dinilai,O
361,dengan,O
361,populasi,O
361,limfosit,O
361,B,O
361,pada,O
361,dewasa,B-POPULATION
361,obes,I-POPULATION
361,.,O
362,Penelitian,O
362,terdiri,O
362,atas,O
362,survei,B-METHOD
362,pengetahuan,I-METHOD
362,tentang,O
362,manfaat,O
362,kesehatan,O
362,temulawak,B-HERB
362,yang,O
362,melibatkan,O
362,80,O
362,orang,O
362,subjek,O
362,serta,O
362,uji,B-METHOD
362,klinis,I-METHOD
362,konsumsi,O
362,minuman,B-TREATMENT
362,ekstrak,I-TREATMENT
362,temulawak,I-TREATMENT
362,yang,O
362,diberikan,O
362,selama,O
362,2,O
362,minggu,O
362,pada,O
362,21,O
362,subjek,O
362,obes,B-POPULATION
362,.,O
363,Populasi,O
363,limfosit,O
363,total,O
363,dan,O
363,limfosit,O
363,B,O
363,dianalisis,O
363,sebelum,O
363,dan,O
363,setelah,O
363,intervensi,O
363,.,O
364,Hasilnya,O
364,menunjukkan,O
364,bahwa,O
364,manfaat,O
364,kesehatan,O
364,temulawak,B-HERB
364,yang,O
364,paling,O
364,banyak,O
364,diketahui,O
364,adalah,O
364,untuk,O
364,meningkatkan,B-EFFECT
364,nafsu,I-EFFECT
364,makan,I-EFFECT
364,dan,O
364,menjaga,B-EFFECT
364,stamina,I-EFFECT
364,tubuh,I-EFFECT
364,.,O
365,Dari,O
365,uji,B-METHOD
365,klinis,I-METHOD
365,diketahui,O
365,bahwa,O
365,pemberian,O
365,minuman,B-TREATMENT
365,ekstrak,I-TREATMENT
365,temulawak,I-TREATMENT
365,menurunkan,O
365,secara,O
365,nyata,O
365,populasi,O
365,limfosit,O
365,B,O
365,",",O
365,yang,O
365,mengindikasikan,O
365,penurunan,B-EFFECT
365,fungsi,I-EFFECT
365,imun,I-EFFECT
365,humoral,I-EFFECT
365,.,O
366,Kanker,B-DISEASE
366,menjadi,O
366,penyebab,O
366,utama,O
366,kematian,O
366,di,O
366,seluruh,O
366,dunia,O
366,.,O
367,Database,O
367,GLOBACON,O
367,2020,O
367,melaporkan,O
367,kasus,O
367,kanker,B-DISEASE
367,terjadi,O
367,lebih,O
367,dari,O
367,"19,3",O
367,juta,O
367,dengan,O
367,angka,O
367,kematian,O
367,hampir,O
367,10,O
367,juta,O
367,jiwa,O
367,.,O
368,Pengobatan,O
368,kanker,B-DISEASE
368,umumnyamenggunakan,O
368,radioterapi,O
368,",",O
368,pembedahan,O
368,",",O
368,dan,O
368,kemoterapi,O
368,yang,O
368,memiliki,O
368,efek,O
368,samping,O
368,berbahaya,O
368,seperti,O
368,resistensi,B-DISEASE
368,obat,O
368,.,O
369,Adanya,O
369,komponen,O
369,bioaktif,O
369,khususnya,O
369,pada,O
369,tumbuhan,O
369,menjadi,O
369,alternatif,O
369,solusi,O
369,sebagai,O
369,agen,O
369,antikankeryang,O
369,lebih,O
369,aman,O
369,.,O
370,Rimpang,B-HERB
370,temulawak,I-HERB
370,memiliki,O
370,senyawa,O
370,bioaktif,O
370,seperti,O
370,xanthorrhizol,B-COMPOUND
370,dan,O
370,kurkumin,B-COMPOUND
370,yang,O
370,memiliki,O
370,efektivitas,O
370,sebagai,O
370,antikanker.Studi,O
370,literatur,O
370,ini,O
370,dilakukan,O
370,untuk,O
370,memperoleh,O
370,informasi,O
370,mengenai,O
370,temuan-temuan,O
370,tentang,O
370,kandungan,O
370,senyawa,O
370,bioaktif,O
370,pada,O
370,temulawakserta,O
370,mekanisme,O
370,seluler,O
370,yang,O
370,berkaitan,O
370,dengan,O
370,antivitasnya,O
370,sebagai,O
370,antikanker.Metode,O
370,:,O
370,Metode,O
370,yang,O
370,digunakan,O
370,adalah,O
370,literature,O
370,reviewsecara,O
370,sistematis,O
370,dan,O
370,meta,O
370,analisis,O
370,menggunakan,O
370,database,O
370,Google,O
370,Scholar,O
370,dan,O
370,Science,O
370,Direct,O
370,.,O
371,Literatur,O
371,diperoleh,O
371,dengan,O
371,kata,O
371,kunci,O
371,“,O
371,Curcuma,B-HERB
371,xanthorrhiza,I-HERB
371,as,O
371,anticancer,O
371,",",O
371,bioactive,O
371,compound,O
371,of,O
371,Curcuma,B-HERB
371,xanthorrhiza,I-HERB
371,",",O
371,Javanese,B-HERB
371,turmeric,I-HERB
371,as,O
371,functional,O
371,food,O
371,”,O
371,.,O
372,Literatur,O
372,yang,O
372,diperoleh,O
372,dikumpulkan,O
372,",",O
372,diseleksi,O
372,",",O
372,dan,O
372,dirangkumberdasarkan,O
372,tujuan,O
372,artikel,O
372,ini,O
372,.,O
373,Hasil,O
373,studi,B-METHOD
373,literatur,I-METHOD
373,menunjukkan,O
373,temulawak,B-HERB
373,memiliki,O
373,aktivitas,O
373,pencegahan,O
373,dan,O
373,terapi,B-TREATMENT
373,terhadap,O
373,berbagai,O
373,jenis,O
373,kanker,B-DISEASE
373,termasuk,O
373,kanker,B-DISEASE
373,payudara,I-DISEASE
373,",",O
373,tenggorokan,O
373,",",O
373,mulut,O
373,dan,O
373,esofagus,O
373,",",O
373,usus,B-BODY_PART
373,besar,O
373,",",O
373,dan,O
373,hati,B-BODY_PART
373,.,O
374,Studi,O
374,secara,O
374,in,O
374,vitro,O
374,dan,O
374,in,O
374,vivo,O
374,menunjukkan,O
374,senyawa-senyawa,O
374,bioaktif,O
374,temulawak,B-HERB
374,menargetkan,O
374,sitokin,O
374,proinflamasi,O
374,",",O
374,protein,O
374,apoptosis,O
374,sel,O
374,",",O
374,dan,O
374,penghentian,O
374,siklus,O
374,sel,O
374,.,O
375,Kesimpulan,O
375,:,O
375,Studi,B-METHOD
375,literatur,I-METHOD
375,ini,O
375,difokuskan,O
375,pada,O
375,temuan,O
375,terbaru,O
375,terkait,O
375,potensi,O
375,antikankerpadatemulawak,O
375,berdasarkan,O
375,studi,O
375,in,O
375,vitro,O
375,dan,O
375,in,O
375,vivo,O
376,Penelitian,O
376,ini,O
376,bertujuan,O
376,untuk,O
376,mengevaluasi,O
376,potensi,O
376,Curcuma,B-HERB
376,xanthorrhiza,I-HERB
376,Roxb,O
376,.,O
377,(,O
377,temulawak,B-HERB
377,),O
377,dalam,O
377,manajemen,O
377,gangguan,B-DISEASE
377,pencernaan,I-DISEASE
377,dengan,O
377,mengintegrasikan,O
377,pendekatan,O
377,biomedik,O
377,molekuler,O
377,",",O
377,genomik,O
377,",",O
377,dan,O
377,etnomedisin,O
377,Indonesia,O
377,.,O
378,Metode,O
378,penelitian,O
378,yang,O
378,digunakan,O
378,berupa,O
378,kajian,O
378,literatur,O
378,sistematis,O
378,yang,O
378,mengikuti,O
378,pedoman,O
378,PRISMA,B-METHOD
378,",",O
378,dengan,O
378,penelusuran,O
378,data,O
378,dari,O
378,empat,O
378,basis,O
378,data,O
378,utama,O
378,(,O
378,PubMed,O
378,",",O
378,Scopus,O
378,",",O
378,ScienceDirect,O
378,",",O
378,dan,O
378,Garuda,O
378,),O
378,untuk,O
378,publikasi,O
378,antara,O
378,tahun,O
378,2013,O
378,hingga,O
378,2023,O
378,.,O
379,Artikel,O
379,yang,O
379,memenuhi,O
379,kriteria,O
379,inklusi,O
379,",",O
379,seperti,O
379,studi,O
379,preklinis,O
379,",",O
379,klinis,O
379,",",O
379,in,O
379,silico,O
379,",",O
379,dan,O
379,etnofarmakologi,O
379,",",O
379,diseleksi,O
379,dan,O
379,dievaluasi,O
379,kualitasnya,O
379,menggunakan,O
379,pedoman,O
379,dari,O
379,Joanna,O
379,Briggs,O
379,Institute,O
379,.,O
380,Hasil,O
380,penelitian,O
380,menunjukkan,O
380,bahwa,O
380,senyawa,O
380,aktif,O
380,temulawak,B-HERB
380,",",O
380,yaitu,O
380,kurkuminoid,B-COMPOUND
380,dan,O
380,xanthorrhizol,B-COMPOUND
380,",",O
380,memiliki,O
380,efek,O
380,antiinflamasi,B-EFFECT
380,",",O
380,antioksidan,B-COMPOUND
380,",",O
380,imunomodulator,B-EFFECT
380,",",O
380,dan,O
380,protektif,O
380,terhadap,O
380,mukosa,O
380,saluran,O
380,cerna,O
380,.,O
381,Temulawak,B-HERB
381,juga,O
381,terbukti,O
381,memodulasi,O
381,ekspresi,O
381,gen,O
381,inflamasi,O
381,dan,O
381,antioksidan,B-COMPOUND
381,",",O
381,memperkuat,O
381,integritas,O
381,epitel,B-BODY_PART
381,usus,I-BODY_PART
381,",",O
381,serta,O
381,mempengaruhi,O
381,mikrobiota,O
381,dengan,O
381,meningkatkan,O
381,bakteri,O
381,probiotik,O
381,dan,O
381,produksi,O
381,short-chain,O
381,fatty,O
381,acids,O
381,(,O
381,SCFA,O
381,),O
381,.,O
382,Teknologi,O
382,farmasi,O
382,modern,O
382,seperti,O
382,nanopartikel,O
382,",",O
382,phytosome,O
382,",",O
382,dan,O
382,ko-administrasi,O
382,dengan,O
382,piperin,B-COMPOUND
382,secara,O
382,signifikan,O
382,meningkatkan,O
382,bioavailabilitas,O
382,senyawa,O
382,aktifnya,O
382,.,O
383,Simpulan,O
383,",",O
383,Curcuma,O
383,xanthorrhizaberpotensi,O
383,besar,O
383,sebagai,O
383,fitofarmaka,O
383,integratif,O
383,dalam,O
383,pengobatan,O
383,gangguan,B-DISEASE
383,pencernaan,I-DISEASE
383,",",O
383,terutama,O
383,dengan,O
383,pendekatan,O
383,presisi,O
383,yang,O
383,mempertimbangkan,O
383,faktor,O
383,genetik,O
383,dan,O
383,mikrobiotik,O
383,individu,O
384,Indonesia,O
384,merupakan,O
384,salah,O
384,satu,O
384,negara,O
384,yang,O
384,memiliki,O
384,berbagai,O
384,macam,O
384,tanaman,O
384,obat,O
384,.,O
385,Tanaman,O
385,mengkudu,B-HERB
385,mengandung,O
385,komponen,O
385,senyawa,O
385,aktif,O
385,yang,O
385,memiliki,O
385,berbagai,O
385,efek,O
385,terapetik,O
385,.,O
386,Efek,O
386,terapetik,O
386,itu,O
386,antara,O
386,lain,O
386,aktivitas,O
386,antibakteri,B-EFFECT
386,",",O
386,antivirus,B-EFFECT
386,",",O
386,dan,O
386,antikanker,B-EFFECT
386,.,O
387,Literature,B-METHOD
387,review,I-METHOD
387,ini,O
387,bertujuan,O
387,untuk,O
387,mengetahui,O
387,potensi,O
387,antibakteri,B-EFFECT
387,tanaman,O
387,mengkudu,B-HERB
387,(,O
387,Morinda,B-HERB
387,citrifolia,I-HERB
387,),O
387,.,O
388,Pencarian,O
388,data,O
388,literatur,O
388,dilakukan,O
388,melalui,O
388,sumber,O
388,database,O
388,Google,O
388,scholar,O
388,.,O
389,Pencarian,O
389,data,O
389,literatur,O
389,dilakukan,O
389,dengan,O
389,menggunakan,O
389,kata,O
389,kunci,O
389,(,O
389,“,O
389,antibacterial,O
389,activity,O
389,morinda,B-HERB
389,citrifolia,I-HERB
389,”,O
389,),O
389,.,O
390,Setelah,O
390,dilakukan,O
390,seleksi,O
390,dengan,O
390,screening,O
390,menggunakan,O
390,kriteria,O
390,inklusi,O
390,dan,O
390,eksklusi,O
390,diperoleh,O
390,7,O
390,artikel,O
390,yang,O
390,direview,O
390,.,O
391,Berdasarkan,O
391,hasil,O
391,penelitian,O
391,daun,O
391,dan,O
391,buah,O
391,mengkudu,B-HERB
391,mengandung,O
391,senyawa,O
391,tanin,B-COMPOUND
391,",",O
391,saponin,B-COMPOUND
391,",",O
391,fenol,B-COMPOUND
391,",",O
391,alkaloid,B-COMPOUND
391,",",O
391,flavonoid,B-COMPOUND
391,",",O
391,steroid,B-COMPOUND
391,",",O
391,kuinon,B-COMPOUND
391,",",O
391,triterpen,B-COMPOUND
391,",",O
391,dan,O
391,polifenol,B-COMPOUND
391,.,O
392,Jika,O
392,dilihat,O
392,dari,O
392,hasil,O
392,keseluruhan,O
392,golongan,O
392,senyawa,O
392,yang,O
392,terekstrak,O
392,pada,O
392,ekstrak,B-TREATMENT
392,tanaman,I-TREATMENT
392,mengkudu,I-TREATMENT
392,tersebut,O
392,mengandung,O
392,golongan,O
392,senyawa,O
392,yang,O
392,bersifat,O
392,polar,O
392,.,O
393,Ekstrak,B-TREATMENT
393,tanaman,I-TREATMENT
393,mengkudu,I-TREATMENT
393,yang,O
393,diujikan,O
393,terhadap,O
393,masing-masing,O
393,bakteri,O
393,uji,O
393,menunjukkan,O
393,diameter,O
393,zona,B-EFFECT
393,hambat,I-EFFECT
393,yang,O
393,berbeda-beda,O
393,",",O
393,sehingga,O
393,potensi,O
393,penghambatannya,O
393,juga,O
393,berbeda,O
393,pada,O
393,setiap,O
393,bakteri,O
393,uji,O
393,.,O
394,Metode,O
394,ekstraksi,O
394,yang,O
394,digunakan,O
394,adalah,O
394,maserasi,B-METHOD
394,dan,O
394,menggunakan,O
394,2,O
394,metode,O
394,uji,O
394,antibakteri,B-EFFECT
394,yang,O
394,berbeda,O
394,yaitu,O
394,difusi,B-METHOD
394,cakram,I-METHOD
394,dan,O
394,difusi,B-METHOD
394,sumuran,I-METHOD
394,.,O
395,Pada,O
395,metode,O
395,uji,B-METHOD
395,aktivitas,I-METHOD
395,antibakteri,I-METHOD
395,dengan,O
395,menggunakan,O
395,metode,B-METHOD
395,difusi,I-METHOD
395,sumuran,I-METHOD
395,menghasilkan,O
395,rata-rata,O
395,diameter,O
395,zona,B-EFFECT
395,hambat,I-EFFECT
395,yang,O
395,lebih,O
395,besar,O
395,daripada,O
395,menggunakan,O
395,metode,O
395,difusi,O
395,yang,O
395,lain,O
395,.,O
396,Berdasarkan,O
396,hasil,O
396,dari,O
396,analisa,O
396,artikel,O
396,yang,O
396,direview,O
396,menunjukkan,O
396,bahwa,O
396,semakin,O
396,besar,O
396,konsentrasi,O
396,sampel,O
396,",",O
396,hasil,O
396,zona,B-EFFECT
396,hambat,I-EFFECT
396,juga,O
396,semakin,O
396,besar,O
396,.,O
397,Daun,O
397,dan,O
397,buah,O
397,mengkudu,B-HERB
397,memiliki,O
397,aktivitas,O
397,sebagai,O
397,antibakteri,B-EFFECT
397,terhadap,O
397,bakteri,O
397,Staphylococcus,O
397,aureus,O
397,",",O
397,Streptococcus,O
397,pyogenes,O
397,",",O
397,Propionibacterium,B-DISEASE
397,acnes,I-DISEASE
397,",",O
397,Staphylococcus,O
397,epidermidis,O
397,",",O
397,Eschericiha,O
397,coli,O
397,",",O
397,Pseudomonas,B-DISEASE
397,aeruginosa,I-DISEASE
397,",",O
397,dan,O
397,Salmonella,O
397,typhimurium,O
397,.,O
398,Saat,O
398,ini,O
398,perkembangan,O
398,berbagai,O
398,penyakit,B-DISEASE
398,degeneratif,I-DISEASE
398,sangatlahpesat,O
398,.,O
399,Penyakit,B-DISEASE
399,degeneratif,I-DISEASE
399,adalah,O
399,istilah,O
399,medisuntuk,O
399,menjelaskan,O
399,suatu,O
399,penyakit,O
399,yang,O
399,muncul,O
399,sebagai,O
399,akibat,O
399,proseskemunduran,O
399,fungsi,O
399,sel,B-BODY_PART
399,tubuh,I-BODY_PART
399,dari,O
399,keadaan,O
399,yang,O
399,normal,O
399,menjadi,O
399,lebihburuk,O
399,atau,O
399,tingkat,O
399,aktifitas,O
399,sel,O
399,di,O
399,dalam,O
399,tubuh,O
399,yang,O
399,menurun,O
399,.,O
400,Penyakit,B-DISEASE
400,degeneratif,I-DISEASE
400,disebabkan,O
400,oleh,O
400,konsumsi,O
400,asam,B-COMPOUND
400,lemak,I-COMPOUND
400,trans,I-COMPOUND
400,berlebih,O
400,pada,O
400,makanan,O
400,yang,O
400,digoreng,O
400,menggunakan,O
400,minyak,O
400,berulang,O
400,.,O
401,Minyak,O
401,yang,O
401,digunakan,O
401,secara,O
401,berulang,O
401,mengandung,O
401,jumlah,O
401,asam,B-COMPOUND
401,lemak,I-COMPOUND
401,trans,I-COMPOUND
401,yang,O
401,tinggi,O
401,.,O
402,Buah,O
402,mengkudu,B-HERB
402,mengandung,O
402,antioksidan,B-COMPOUND
402,yang,O
402,mampu,O
402,mencegah,O
402,pembentukan,O
402,asam,B-COMPOUND
402,lemak,I-COMPOUND
402,trans,I-COMPOUND
402,dengan,O
402,menghambat,B-EFFECT
402,reaksi,I-EFFECT
402,oksidasi,I-EFFECT
402,.,O
403,Penelitian,O
403,ini,O
403,bertujuan,O
403,untuk,O
403,mengetahui,O
403,pengaruh,O
403,frekuensi,O
403,penggorengan,O
403,dan,O
403,penambahan,B-TREATMENT
403,sari,I-TREATMENT
403,mengkudu,I-TREATMENT
403,terhadap,O
403,jumlah,O
403,asam,B-COMPOUND
403,lemak,I-COMPOUND
403,trans,I-COMPOUND
403,dan,O
403,untuk,O
403,mengetahui,O
403,penambahan,O
403,volume,O
403,sari,B-HERB
403,mengkudu,I-HERB
403,yang,O
403,dapat,O
403,menurunkan,O
403,asam,B-COMPOUND
403,lemak,I-COMPOUND
403,trans,I-COMPOUND
403,secara,O
403,optimal,O
403,.,O
404,Penelitian,O
404,ini,O
404,menggunakan,O
404,Rancangan,B-METHOD
404,Acak,I-METHOD
404,Lengkap,I-METHOD
404,Split,I-METHOD
404,Plot,I-METHOD
404,4x5x2,O
404,.,O
405,Perlakuan,O
405,yang,O
405,diterapkan,O
405,adalah,O
405,penambahan,B-TREATMENT
405,sari,I-TREATMENT
405,mengkudu,I-TREATMENT
405,(,O
405,0,O
405,ml,O
405,",",O
405,45,O
405,ml,O
405,",",O
405,50,O
405,ml,O
405,",",O
405,55,O
405,ml,O
405,),O
405,dan,O
405,frekuensi,O
405,penggorengan,O
405,hingga,O
405,5,O
405,kali,O
405,(,O
405,G1,O
405,",",O
405,G2,O
405,",",O
405,G3,O
405,",",O
405,G4,O
405,",",O
405,G5,O
405,),O
405,.,O
406,Variabel,O
406,yang,O
406,dinilai,O
406,adalah,O
406,jumlah,O
406,asam,B-COMPOUND
406,lemak,I-COMPOUND
406,trans,I-COMPOUND
406,.,O
407,Pengujian,O
407,menggunakan,O
407,Spil,B-METHOD
407,Plot,I-METHOD
407,Anova,I-METHOD
407,.,O
408,Hasil,O
408,penelitian,O
408,menunjukan,O
408,frekuensi,O
408,penggorengan,O
408,berpengaruh,O
408,terdapat,O
408,peningkatan,O
408,jumlah,O
408,asam,B-COMPOUND
408,lemak,I-COMPOUND
408,trans,I-COMPOUND
408,(,O
408,p=0.00,O
408,),O
408,dan,O
408,penambahan,B-TREATMENT
408,sari,I-TREATMENT
408,mengkudu,I-TREATMENT
408,berpengaruh,O
408,terhadap,O
408,penurunan,O
408,jumlah,O
408,asam,B-COMPOUND
408,lemak,I-COMPOUND
408,trans,I-COMPOUND
408,(,O
408,p=0.005,O
408,),O
408,.,O
409,Secara,O
409,keseluruhan,O
409,terjadi,O
409,penurunan,O
409,jumlah,O
409,asam,B-COMPOUND
409,lemak,I-COMPOUND
409,trans,I-COMPOUND
409,namun,O
409,interaksi,O
409,kedua,O
409,variabel,O
409,tidak,O
409,memberikan,O
409,pengaruh,O
409,terhadap,O
409,jumlah,O
409,asam,B-COMPOUND
409,lemak,I-COMPOUND
409,trans,I-COMPOUND
409,(,O
409,p=0.71,O
409,),O
409,.,O
410,Perlakuan,O
410,terbaik,O
410,didapatkan,O
410,pada,O
410,penambahan,O
410,55,O
410,ml,O
410,sari,B-HERB
410,mengkudu,I-HERB
410,penggorengan,O
410,kedua,O
410,.,O
411,Kesimpulan,O
411,dari,O
411,penelitian,O
411,ini,O
411,adalah,O
411,",",O
411,jumlah,O
411,asam,B-COMPOUND
411,lemak,I-COMPOUND
411,trans,I-COMPOUND
411,dipengaruhi,O
411,oleh,O
411,frekuensi,O
411,penggorengan,O
411,dan,O
411,penambahan,B-TREATMENT
411,sari,I-TREATMENT
411,mengkudu,I-TREATMENT
411,.,O
412,anak,B-POPULATION
412,dan,O
412,lanjut,B-POPULATION
412,usia,I-POPULATION
412,pada,O
412,kondisi,O
412,tanpa,O
412,pemberian,O
412,terapi,B-TREATMENT
412,yang,O
412,efektif,O
412,.,O
413,Siprofloksasin,O
413,merupakan,O
413,lini,O
413,pertama,O
413,untuk,O
413,pengobatan,O
413,infeksi,B-DISEASE
413,Shigella,B-DISEASE
413,",",O
413,akan,O
413,tetapi,O
413,obat,O
413,ini,O
413,memiliki,O
413,beberapa,O
413,kekurangan,O
413,di,O
413,antaranya,O
413,harga,O
413,yang,O
413,mahal,O
413,dan,O
413,resistensi,B-DISEASE
413,.,O
414,Daun,B-HERB
414,mengkudu,I-HERB
414,merupakan,O
414,tanaman,O
414,tradisional,O
414,yang,O
414,diduga,O
414,memiliki,O
414,efek,B-EFFECT
414,antimikro,I-EFFECT
414,dan,O
414,diharapkan,O
414,dapat,O
414,menjadi,O
414,alternatif,O
414,terapi,B-TREATMENT
414,antibiotik,O
414,bagi,O
414,Shigella,B-DISEASE
414,dysenteriae,I-DISEASE
414,yang,O
414,saat,O
414,ini,O
414,sudah,O
414,banyak,O
414,mengalami,O
414,resistensi,B-DISEASE
414,.,O
415,Tujuan,O
415,penelitian,O
415,ini,O
415,adalah,O
415,mengetahui,O
415,efek,B-EFFECT
415,antimikro,I-EFFECT
415,ekstrak,B-TREATMENT
415,air,I-TREATMENT
415,daun,I-TREATMENT
415,mengkudu,I-TREATMENT
415,(,O
415,Morinda,B-HERB
415,citrifolia,I-HERB
415,L.,O
415,),O
415,terhadap,O
415,bakteri,O
415,Shigella,B-DISEASE
415,dysenteriae,I-DISEASE
415,.,O
416,Penelitian,O
416,ini,O
416,bersifat,O
416,eksperimental,O
416,laboratorium,O
416,murni,O
416,.,O
417,Zona,B-EFFECT
417,hambat,I-EFFECT
417,ditentukan,O
417,melalui,O
417,metode,B-METHOD
417,difusi,I-METHOD
417,cakram,I-METHOD
417,.,O
418,Objek,O
418,penelitian,O
418,yang,O
418,digunakan,O
418,adalah,O
418,Shigella,B-DISEASE
418,dysenteriae,I-DISEASE
418,ATCC,O
418,nomor,O
418,13313,O
418,.,O
419,Sampel,O
419,uji,O
419,berupa,O
419,ekstrak,B-TREATMENT
419,air,I-TREATMENT
419,daun,I-TREATMENT
419,mengkudu,I-TREATMENT
419,konsentrasi,O
419,100,O
419,%,O
419,",",O
419,kontrol,O
419,positif,O
419,(,O
419,siprofloksasin,O
419,),O
419,dan,O
419,kontrol,O
419,negatif,O
419,(,O
419,aquadest,O
419,),O
419,dengan,O
419,9,O
419,kali,O
419,pengulangan,O
419,.,O
420,Hasil,O
420,uji,B-METHOD
420,antimikro,I-METHOD
420,dengan,O
420,metode,B-METHOD
420,difusi,I-METHOD
420,cakram,I-METHOD
420,menunjukkan,O
420,tidak,O
420,terbentuk,O
420,zona,B-EFFECT
420,hambat,I-EFFECT
420,pada,O
420,ekstrak,B-TREATMENT
420,air,I-TREATMENT
420,daun,I-TREATMENT
420,mengkudu,I-TREATMENT
420,konsentrasi,O
420,100,O
420,%,O
420,.,O
421,Hal,O
421,tersebut,O
421,menunjukkan,O
421,ekstrak,B-TREATMENT
421,air,I-TREATMENT
421,daun,I-TREATMENT
421,mengkudu,I-TREATMENT
421,konsentrasi,O
421,100,O
421,%,O
421,tidak,O
421,memiliki,O
421,efek,B-EFFECT
421,antimikro,I-EFFECT
421,terhadap,O
421,bakteri,O
421,Shigella,B-DISEASE
421,dysenteriae,I-DISEASE
421,.,O
422,Kadar,O
422,flavonoid,B-COMPOUND
422,",",O
422,tanin,B-COMPOUND
422,",",O
422,dan,O
422,alkaloid,B-COMPOUND
422,yang,O
422,terdapat,O
422,dalam,O
