SentenceID,Token,Label
361,kromatografi,B-METHOD
361,cair,I-METHOD
361,kinerja,I-METHOD
361,tinggi,I-METHOD
361,(,O
361,KCKT,O
361,),O
361,.,O
362,Biomassa,O
362,tanaman,O
362,terendah,O
362,diperoleh,O
362,pada,O
362,perlakuan,O
362,50%,O
362,kapasitas,O
362,lapang,O
362,dan,O
362,kadar,O
362,garam,O
362,3000,O
362,ppm,O
362,.,O
363,Kadar,O
363,MD,O
363,dan,O
363,AS,O
363,tertinggi,O
363,dicapai,O
363,pada,O
363,kondisi,O
363,100%,O
363,kapasitas,O
363,lapang,O
363,dan,O
363,kadar,O
363,garam,O
363,1000,O
363,ppm,O
363,.,O
364,Adapun,O
364,kapasitas,O
364,lapang,O
364,50,O
364,dan,O
364,100%,O
364,serta,O
364,kadar,O
364,garam,O
364,1000,O
364,-,O
364,3000,O
364,ppm,O
364,tidak,O
364,mempengaruhi,O
364,kadar,O
364,AM,O
364,dan,O
364,AS,O
364,.,O
365,Stres,O
365,merupakan,O
365,salah,O
365,satu,O
365,faktor,O
365,utama,O
365,yang,O
365,berkontribusi,O
365,terhadap,O
365,neurodegenerasi,O
365,",",O
365,menurunkan,O
365,kelangsungan,O
365,hidup,O
365,sel,B-BODY_PART
365,otak,O
365,",",O
365,dan,O
365,mengurangi,O
365,kepadatan,O
365,neuron,O
365,di,O
365,hippocampus,O
365,.,O
366,Senyawa,O
366,alami,O
366,yang,O
366,memiliki,O
366,sifat,O
366,antioksidan,B-EFFECT
366,dan,O
366,neuroprotektif,O
366,",",O
366,seperti,O
366,Centella,B-HERB
366,asiatica,I-HERB
366,(,O
366,pegagan,B-HERB
366,),O
366,",",O
366,menarik,O
366,perhatian,O
366,sebagai,O
366,agen,O
366,terapeutik,O
366,potensial,O
366,.,O
367,Penelitian,O
367,ini,O
367,bertujuan,O
367,untuk,O
367,mengetahui,O
367,pengaruh,O
367,ekstrak,B-TREATMENT
367,daun,B-HERB
367,pegagan,I-HERB
367,terhadap,O
367,berat,O
367,otak,O
367,dan,O
367,jumlah,O
367,neuron,O
367,hippocampus,O
367,mencit,B-POPULATION
367,jantan,O
367,(,O
367,Mus,O
367,musculus,O
367,),O
367,yang,O
367,dipaparkan,O
367,stres,O
367,kronis,O
367,.,O
368,Sebanyak,O
368,25,O
368,ekor,O
368,mencit,B-POPULATION
368,dibagi,O
368,menjadi,O
368,lima,O
368,kelompok,O
368,:,O
368,kontrol,O
368,negatif,O
368,(,O
368,K,O
368,-,O
368,),O
368,",",O
368,kontrol,O
368,positif,O
368,(,O
368,K,O
368,+,O
368,),O
368,",",O
368,serta,O
368,kelompok,O
368,perlakuan,O
368,yang,O
368,diberikan,O
368,ekstrak,B-TREATMENT
368,pegagan,B-HERB
368,dengan,O
368,dosis,O
368,100,O
368,mg,O
368,/,O
368,kg,O
368,(,O
368,P,O
368,1,O
368,),O
368,",",O
368,200,O
368,mg,O
368,/,O
368,kg,O
368,(,O
368,P,O
368,2,O
368,),O
368,",",O
368,dan,O
368,300,O
368,mg,O
368,/,O
368,kg,O
368,(,O
368,P,O
368,3,O
368,),O
368,.,O
369,Berat,O
369,otak,O
369,dan,O
369,kepadatan,O
369,neuron,O
369,hippocampus,O
369,diukur,O
369,setelah,O
369,perlakuan,O
369,.,O
370,Hasil,O
370,penelitian,O
370,menunjukkan,O
370,bahwa,O
370,stres,O
370,kronis,O
370,secara,O
370,signifikan,O
370,menurunkan,O
370,berat,O
370,otak,O
370,dan,O
370,jumlah,O
370,neuron,O
370,hippocampus,O
370,pada,O
370,kelompok,O
370,K,O
370,+,O
370,dibandingkan,O
370,K,O
370,-,O
370,.,O
371,Sebaliknya,O
371,",",O
371,pemberian,B-TREATMENT
371,ekstrak,I-TREATMENT
371,Centella,B-HERB
371,asiatica,I-HERB
371,mampu,O
371,memperbaiki,O
371,kedua,O
371,parameter,O
371,tersebut,O
371,secara,O
371,bergantung,O
371,dosis,O
371,",",O
371,dengan,O
371,peningkatan,O
371,tertinggi,O
371,pada,O
371,kelompok,O
371,P,O
371,3,O
371,.,O
372,Temuan,O
372,ini,O
372,sejalan,O
372,dengan,O
372,penelitian,O
372,sebelumnya,O
372,yang,O
372,menunjukkan,O
372,potensi,O
372,antioksidan,B-EFFECT
372,",",O
372,antiinflamasi,B-EFFECT
372,",",O
372,dan,O
372,neurogenik,O
372,dari,O
372,Centella,B-HERB
372,asiatica,I-HERB
372,",",O
372,yang,O
372,diduga,O
372,bekerja,O
372,melalui,O
372,regulasi,O
372,penanda,O
372,stres,O
372,oksidatif,O
372,",",O
372,modulasi,O
372,poros,O
372,hipotalamus-hipofisis-adrenal,O
372,(,O
372,HPA,O
372,),O
372,",",O
372,serta,O
372,peningkatan,O
372,faktor,O
372,neurotropik,O
372,.,O
373,Kesimpulannya,O
373,",",O
373,ekstrak,B-TREATMENT
373,Centella,B-HERB
373,asiatica,I-HERB
373,memberikan,O
373,efek,B-EFFECT
373,protektif,I-EFFECT
373,terhadap,O
373,kerusakan,O
373,otak,O
373,akibat,O
373,stres,O
373,",",O
373,sehingga,O
373,berpotensi,O
373,dikembangkan,O
373,sebagai,O
373,agen,O
373,neuroprotektif,O
373,alami,O
373,.,O
374,Penelitian,O
374,lebih,O
374,lanjut,O
374,diperlukan,O
374,untuk,O
374,mengeksplorasi,O
374,mekanisme,O
374,molekuler,O
374,",",O
374,keamanan,O
374,jangka,O
374,panjang,O
374,",",O
374,serta,O
374,efektivitas,O
374,klinis,O
374,pada,O
374,manusia,B-POPULATION
374,.,O
375,Karies,B-DISEASE
375,gigi,I-DISEASE
375,merupakan,O
375,penyakit,B-DISEASE
375,infeksi,I-DISEASE
375,pada,O
375,jaringan,B-BODY_PART
375,keras,O
375,gigi,B-BODY_PART
375,.,O
376,Streptococcus,O
376,mutans,O
376,merupakan,O
376,bakteri,O
376,yang,O
376,berperan,O
376,penting,O
376,dalam,O
376,proses,O
376,terjadinya,O
376,karies,B-DISEASE
376,gigi,I-DISEASE
376,.,O
377,Pegagan,B-HERB
377,memiliki,O
377,banyak,O
377,manfaat,O
377,untuk,O
377,tubuh,B-BODY_PART
377,",",O
377,diantaranya,O
377,mengatasi,O
377,demam,B-DISEASE
377,",",O
377,antibakteri,B-EFFECT
377,",",O
377,antialergi,O
377,",",O
377,dan,O
377,stimulan,O
377,sistem,O
377,saraf,O
377,pusat,O
377,.,O
378,Tujuan,O
378,penelitian,O
378,ini,O
378,adalah,O
378,untuk,O
378,mengetahui,O
378,aktivitas,B-EFFECT
378,antibakteri,I-EFFECT
378,ekstrak,B-TREATMENT
378,daun,B-HERB
378,pegagan,I-HERB
378,(,O
378,Centella,B-HERB
378,asiatica,I-HERB
378,(,O
378,L,O
378,),O
378,Urb,O
378,.,O
378,),O
378,terhadap,O
378,pertumbuhan,O
378,Streptococcus,O
378,mutans,O
378,.,O
379,Jenis,O
379,penelitian,O
379,yang,O
379,digunakan,O
379,adalah,O
379,eksperimental,B-METHOD
379,laboratorium,O
379,secara,O
379,in,B-METHOD
379,vitro,I-METHOD
379,",",O
379,sampel,O
379,penelitian,O
379,adalah,O
379,bakteri,O
379,Streptococcus,O
379,mutans,O
379,yang,O
379,diperoleh,O
379,dari,O
379,Laboratorium,O
379,Mikrobiologi,O
379,Universitas,O
379,Indonesia,O
379,.,O
380,Penelitian,O
380,ini,O
380,menggunakan,O
380,konsentrasi,O
380,10%,O
380,",",O
380,20%,O
380,",",O
380,40%,O
380,",",O
380,60%,O
380,",",O
380,dan,O
380,80%,O
380,serta,O
380,kontrol,O
380,positif,O
380,menggunakan,O
380,klorheksidin,O
380,.,O
381,Analisis,O
381,data,O
381,menggunakan,O
381,uji,O
381,One,O
381,Way,O
381,Anova,B-METHOD
381,.,O
382,Hasil,O
382,penelitian,O
382,diperoleh,O
382,nilai,O
382,fhitung,O
382,>,O
382,ftabel,O
382,yaitu,O
382,"456,318",O
382,>,O
382,"2,62",O
382,dan,O
382,p,O
382,=,O
382,"0,000",O
383,ujuan,O
383,dari,O
383,penelitan,O
383,ini,O
383,adalah,O
383,untuk,O
383,mengetahui,O
383,aktivitas,B-EFFECT
383,antioksidan,I-EFFECT
383,yang,O
383,dimiliki,O
383,flavonoid,B-COMPOUND
383,dari,O
383,ekstrak,B-TREATMENT
383,etanol,I-TREATMENT
383,dan,O
383,fraksi,O
383,etil,O
383,asetat,O
383,daun,B-HERB
383,kelor,I-HERB
383,",",O
383,mengetahui,O
383,keefektifan,O
383,dari,O
383,pemakaian,O
383,ekstrak,B-TREATMENT
383,etanol,I-TREATMENT
383,dan,O
383,fraksi,O
383,etil,O
383,asetat,O
383,daun,B-HERB
383,kelor,I-HERB
383,yang,O
383,dinyatakan,O
383,dalam,O
383,EC,O
383,50,O
383,dengan,O
383,menggunakan,O
383,metode,O
383,DPPH,B-METHOD
383,serta,O
383,mengetahui,O
383,kandungan,O
383,total,O
383,flavonoidnya,O
383,.,O
384,Ekstraksi,O
384,daun,B-HERB
384,kelor,I-HERB
384,menggunakan,O
384,metode,O
384,refluks,O
384,.,O
385,Pelarut,O
385,yang,O
385,digunakan,O
385,adalah,O
385,etanol,B-COMPOUND
385,80%,O
385,.,O
386,Analisis,O
386,kualitatif,O
386,digunakan,O
386,reaksi,O
386,warna,O
386,dan,O
386,metode,O
386,KLT,B-METHOD
386,",",O
386,diantaranya,O
386,yaitu,O
386,uji,O
386,fenolik,B-COMPOUND
386,",",O
386,polifenol,B-COMPOUND
386,",",O
386,flavonoid,B-COMPOUND
386,",",O
386,tanin,B-COMPOUND
386,",",O
386,saponin,B-COMPOUND
386,.,O
387,Analisis,O
387,kuantitatif,O
387,flavonoid,B-COMPOUND
387,dan,O
387,penentuan,O
387,aktivitas,B-EFFECT
387,antioksidan,I-EFFECT
387,secara,O
387,kuantitatif,O
387,dari,O
387,daun,B-HERB
387,kelor,I-HERB
387,dilakukan,O
387,secara,O
387,spektrofotometri,B-METHOD
387,UV-Vis,O
387,.,O
388,Ekstrak,B-TREATMENT
388,etanol,I-TREATMENT
388,dan,O
388,fraksi,O
388,etil,O
388,asetat,O
388,daun,B-HERB
388,kelor,I-HERB
388,masing-masing,O
388,dibuat,O
388,seri,O
388,deret,O
388,konsentrasi,O
388,1000,O
388,",",O
388,1500,O
388,",",O
388,2000,O
388,",",O
388,2500,O
388,dan,O
388,3000,O
388,ppm,O
388,.,O
389,Berdasarkan,O
389,hasil,O
389,penelitian,O
389,didapatkan,O
389,kesimpulan,O
389,bahwa,O
389,ada,O
389,aktivitas,B-EFFECT
389,antioksidan,I-EFFECT
389,dalam,O
389,ekstrak,B-TREATMENT
389,etanol,I-TREATMENT
389,dan,O
389,fraksi,O
389,etil,O
389,asetat,O
389,daun,B-HERB
389,kelor,I-HERB
389,.,O
390,Dari,O
390,hasil,O
390,penelitian,O
390,dapat,O
390,diketahui,O
390,bahwa,O
390,nilai,O
390,EC,O
390,50,O
390,untuk,O
390,sampel,O
390,ekstrak,B-TREATMENT
390,etanol,I-TREATMENT
390,daun,B-HERB
390,kelor,I-HERB
390,adalah,O
390,sebesar,O
390,"2165,6337",O
390,ppm,O
390,danuntuk,O
390,fraksi,O
390,etil,O
390,asetat,O
390,"2231,4012",O
390,ppm,O
390,.,O
391,Selain,O
391,itu,O
391,juga,O
391,diperoleh,O
391,kandungan,O
391,rata-rata,O
391,flavonoid,B-COMPOUND
391,dalam,O
391,ekstrak,B-TREATMENT
391,etanol,I-TREATMENT
391,dan,O
391,fraksi,O
391,etil,O
391,asetat,O
391,daun,B-HERB
391,kelor,I-HERB
391,berturut-turut,O
391,adalah,O
391,sebesar,O
391,"8,3323",O
391,mg,O
391,/,O
391,100,O
391,g,O
391,dan,O
391,"6,2542",O
391,mg,O
391,/,O
391,100,O
391,g,O
392,Tumbuhan,O
392,kelor,B-HERB
392,(,O
392,Moringa,B-HERB
392,oleifera,I-HERB
392,Lam,I-HERB
392,.,O
392,),O
392,merupakan,O
392,tumbuhan,O
392,yang,O
392,termasuk,O
392,dalam,O
392,famili,O
392,Moringaceae,O
392,",",O
392,yang,O
392,dikenal,O
392,sebagai,O
392,The,O
392,Miracle,O
392,Tree,O
392,atau,O
392,pohon,O
392,Ajaib,O
392,",",O
392,karena,O
392,kaya,O
392,akan,O
392,sumber,O
392,gizi,O
392,",",O
392,berkhasiat,O
392,obat,O
392,yang,O
392,bermanfaat,O
392,untuk,O
392,kesehatan,O
392,tubuh,B-BODY_PART
392,.,O
393,Tujuan,O
393,penelitian,O
393,untuk,O
393,mengetahui,O
393,profil,O
393,KLT,B-METHOD
393,dan,O
393,aktivitas,B-EFFECT
393,antioksidan,I-EFFECT
393,ekstrak,B-TREATMENT
393,deklorofilasi,O
393,daun,B-HERB
393,kelor,I-HERB
393,dengan,O
393,metode,O
393,DPPH,B-METHOD
393,menggunakan,O
393,spektrofotometer,B-METHOD
393,UV-Vis,O
393,.,O
394,Sampel,O
394,diperoleh,O
394,dari,O
394,Kota,O
394,Makassar,O
394,",",O
394,diekstraksi,O
394,menggunakan,O
394,ultrasonic,O
394,dengan,O
394,2,O
394,pelarut,O
394,yaitu,O
394,n-heksan,O
394,1,O
394,L,O
394,(,O
394,deklorofilasi,O
394,),O
394,dan,O
394,pelarut,O
394,etanol,B-COMPOUND
394,96%,O
394,500,O
394,mL,O
394,dengan,O
394,sampel,O
394,30,O
394,g,O
394,.,O
395,Hasil,O
395,penelitian,O
395,menunjukkan,O
395,bahwa,O
395,ekstrak,B-TREATMENT
395,deklorofilasi,O
395,daun,B-HERB
395,kelor,I-HERB
395,positif,O
395,mengandung,O
395,senyawa,O
395,fenolik,B-COMPOUND
395,",",O
395,flavanoid,O
395,",",O
395,terpenoid,B-COMPOUND
395,dan,O
395,saponin,B-COMPOUND
395,dan,O
395,memiliki,O
395,aktivitas,B-EFFECT
395,antioksidan,I-EFFECT
395,dengan,O
395,nilai,O
395,IC,O
395,50,O
395,"242,341",O
395,g,O
395,/,O
395,mL,O
395,",",O
395,sehingga,O
395,dapat,O
395,disimpulkan,O
395,bahwa,O
395,ekstrak,B-TREATMENT
395,deklorofilasi,O
395,daun,B-HERB
395,kelor,I-HERB
395,(,O
395,Moringa,B-HERB
395,oleifera,I-HERB
395,Lam,I-HERB
395,.,O
395,),O
395,kategori,O
395,efek,O
395,antioksidan,B-EFFECT
395,dimiliki,O
395,lemah,O
395,.,O
396,Daun,B-HERB
396,kelor,I-HERB
396,(,O
396,Moringa,B-HERB
396,oleifera,I-HERB
396,L,O
396,.,O
396,),O
396,adalah,O
396,salah,O
396,satu,O
396,jenis,O
396,tanaman,O
396,yang,O
396,tumbuh,O
396,dan,O
396,berkembang,O
396,di,O
396,daerah,O
396,tropis,O
396,seperti,O
396,Indonesia,O
396,serta,O
396,banyak,O
396,dijumpai,O
396,di,O
396,lingkungan,O
396,masyarakat,B-POPULATION
396,karena,O
396,pembudidayaanya,O
396,yang,O
396,cukup,O
396,mudah,O
396,dan,O
396,kaya,O
396,akan,O
396,gizi,O
396,serta,O
396,kandungan,O
396,senyawa,O
396,aktifnya,O
396,.,O
397,Tujuan,O
397,dari,O
397,penelitian,O
397,ini,O
397,adalah,O
397,untuk,O
397,mengetahui,O
397,kandungan,O
397,senyawa,O
397,kimia,O
397,dalam,O
397,daun,B-HERB
397,kelor,I-HERB
397,",",O
397,cara,O
397,membuat,O
397,sediaan,O
397,serum,O
397,antioksidan,B-EFFECT
397,ekstrak,B-TREATMENT
397,daun,B-HERB
397,kelor,I-HERB
397,",",O
397,menguji,O
397,stabilitas,O
397,dari,O
397,sediaan,O
397,serum,O
397,serta,O
397,aktivitas,B-EFFECT
397,antioksidan,I-EFFECT
397,dari,O
397,sediaan,O
397,serum,O
397,ekstrak,B-TREATMENT
397,daun,B-HERB
397,kelor,I-HERB
397,.,O
398,Penelitian,O
398,ini,O
398,diawali,O
398,dengan,O
398,maserasi,B-METHOD
398,daun,B-HERB
398,kelor,I-HERB
398,selama,O
398,24,O
398,jam,O
398,menggunakan,O
398,pelarut,O
398,etanol,B-COMPOUND
398,96,O
398,%,O
398,",",O
398,pengujian,O
398,KLT,B-METHOD
398,",",O
398,skrining,O
398,fitokimia,O
398,",",O
398,serta,O
398,pembuatan,O
398,sediaan,O
398,serum,O
398,.,O
399,Pada,O
399,sediaan,O
399,serum,O
399,dilakukan,O
399,pengujian,O
399,terhadap,O
399,mutu,O
399,fisik,O
399,yang,O
399,meliputi,O
399,:,O
399,uji,O
399,organoleptik,O
399,",",O
399,uji,O
399,homogenitas,O
399,",",O
399,uji,O
399,pH,O
399,",",O
399,uji,O
399,daya,O
399,sebar,O
399,dan,O
399,uji,O
399,hedonik,O
399,serta,O
399,uji,O
399,aktivitas,B-EFFECT
399,antioksidan,I-EFFECT
399,menggunakan,O
399,metode,O
399,DPPH,B-METHOD
399,terhadap,O
399,mutu,O
399,kimianya,O
399,.,O
400,Hasil,O
400,ekstraksi,O
400,dari,O
400,daun,B-HERB
400,kelor,I-HERB
400,adalah,O
400,ekstrak,B-TREATMENT
400,kental,O
400,dengan,O
400,persen,O
400,randemen,O
400,sebesar,O
400,"1,5",O
400,%,O
400,",",O
400,memiliki,O
400,aroma,O
400,khas,O
400,daun,B-HERB
400,kelor,I-HERB
400,dan,O
400,berwarna,O
400,hijau,O
400,kehitaman,O
400,.,O
401,Hasil,O
401,KLT,B-METHOD
401,menggunakan,O
401,eluen,O
401,heksan,O
401,:,O
401,etil,O
401,asetat,O
401,dan,O
401,heksan,O
401,:,O
401,aseton,O
401,dengan,O
401,perbandingan,O
401,yang,O
401,sama,O
401,"8,5",O
401,:,O
401,"1,5",O
401,menunjukan,O
401,adanya,O
401,senyawa,O
401,alkaloid,B-COMPOUND
401,",",O
401,flavonoid,B-COMPOUND
401,dan,O
401,saponin,B-COMPOUND
401,.,O
402,Pada,O
402,skrining,O
402,fitokimia,O
402,menunjukan,O
402,bahwa,O
402,ekstrak,B-TREATMENT
402,daun,B-HERB
402,kelor,I-HERB
402,memiliki,O
402,senyawa,O
402,kimia,O
402,yaitu,O
402,flavonoid,B-COMPOUND
402,",",O
402,saponin,B-COMPOUND
402,",",O
402,tanin,B-COMPOUND
402,dan,O
402,steroid,B-COMPOUND
402,.,O
403,Sediaan,O
403,serum,O
403,yang,O
403,dihasilkan,O
403,homogen,O
403,",",O
403,pH,O
403,5,O
403,-,O
403,6,O
403,",",O
403,dan,O
403,memiliki,O
403,daya,O
403,sebar,O
403,yang,O
403,baik,O
403,",",O
403,durasi,O
403,waktu,O
403,mengering,O
403,1,O
403,-,O
403,"1,36",O
403,menit,O
403,.,O
404,Hasil,O
404,dari,O
404,pengujian,O
404,hedoponik,O
404,menunjukan,O
404,bahwa,O
404,formulasi,O
404,terbaik,O
404,didapatkan,O
404,pada,O
404,F,O
404,1,O
404,dengan,O
404,penambahan,O
404,ekstrak,B-TREATMENT
404,"0,2",O
404,%,O
404,yang,O
404,memiliki,O
404,aktivitas,B-EFFECT
404,antioksidan,I-EFFECT
404,sebesar,O
404,"33,92",O
404,%,O
404,dan,O
404,nilai,O
404,IC,O
404,50,O
404,sebesar,O
404,"200,63",O
404,ppm,O
404,.,O
405,Nilai,O
405,IC,O
405,50,O
405,ini,O
405,menunjukan,O
405,bahwa,O
405,aktivitas,B-EFFECT
405,antioksidan,I-EFFECT
405,sediaan,O
405,serum,O
405,antioksidan,B-EFFECT
405,ekstrak,B-TREATMENT
405,daun,B-HERB
405,kelor,I-HERB
405,termasuk,O
405,dalam,O
405,kategori,O
405,lemah,O
405,.,O
406,Senyawa,O
406,flavonoid,B-COMPOUND
406,dalam,O
406,daun,B-HERB
406,kelor,I-HERB
406,diduga,O
406,mampu,O
406,meningkatkan,O
406,kelarutan,O
406,kalsium,O
406,batu,O
406,ginjal,B-BODY_PART
406,.,O
407,Penelitian,O
407,ini,O
407,bertujuan,O
407,untuk,O
407,membuktikan,O
407,kemampuan,O
407,ekstrak,B-TREATMENT
407,metanol,I-TREATMENT
407,(,O
407,EMDK,O
407,),O
407,dan,O
407,ekstrak,B-TREATMENT
407,etanol,I-TREATMENT
407,daun,B-HERB
407,kelor,I-HERB
407,(,O
407,EEDK,O
407,),O
407,dalam,O
407,meningkatkan,O
407,kelarutan,O
407,kalsium,O
407,batu,O
407,ginjal,B-BODY_PART
407,secara,O
407,in,B-METHOD
407,vitro,I-METHOD
407,.,O
408,Daun,B-HERB
408,kelor,I-HERB
408,diekstrak,O
408,dengan,O
408,cara,O
408,maserasi,B-METHOD
408,menggunakan,O
408,cairan,O
408,penyari,O
408,metanol,B-COMPOUND
408,dan,O
408,etanol,B-COMPOUND
408,70%,O
408,.,O
409,Kandungan,O
409,senyawa,O
409,aktif,O
409,golongan,O
409,flavonoid,B-COMPOUND
409,diidentifikasi,O
409,secara,O
409,kualitatif,O
409,dengan,O
409,KLT,B-METHOD
409,.,O
410,Serbuk,B-TREATMENT
410,batu,O
410,ginjal,B-BODY_PART
410,direndam,O
410,dalam,O
410,seri,O
410,konsentrasi,O
410,EMDK,O
410,dan,O
410,EEDK,O
410,(,O
410,2%,O
410,",",O
410,4%,O
410,",",O
410,6%,O
410,",",O
410,8%,O
410,",",O
410,dan,O
410,10%,O
410,),O
410,dan,O
410,diinkubasi,O
410,selama,O
410,6,O
410,jam,O
410,pada,O
410,suhu,O
410,37,O
410,0,O
410,C,O
410,.,O
411,Kadar,O
411,kalsium,O
411,terlarut,O
411,dianalisis,O
411,dengan,O
411,SSA,O
411,pada,O
411,panjang,O
411,gelombang,O
411,"422,7",O
411,nm,O
411,.,O
412,Hasil,O
412,penelitian,O
412,membuktikan,O
412,bahwa,O
412,EMDK,O
412,(,O
412,2,O
412,-,O
412,10,O
412,),O
412,%,O
412,dan,O
412,EEDK,O
412,(,O
412,4,O
412,-,O
412,10,O
412,),O
412,%,O
412,mampu,O
412,meningkatkan,O
412,kelarutan,O
412,kalsium,O
412,batu,O
412,ginjal,B-BODY_PART
412,secara,O
412,in,B-METHOD
412,vitro,I-METHOD
412,(,O
412,p,O
412,≤,O
412,"0,05",O
412,),O
412,.,O
413,Kelarutan,O
413,kalsium,O
413,batu,O
413,ginjal,B-BODY_PART
413,dalam,O
413,EMDK,O
413,dan,O
413,EEDK,O
413,mengikuti,O
413,pola,O
413,tergantung,O
413,konsentrasi,O
413,.,O
414,Kadar,O
414,kalsium,O
414,batu,O
414,ginjal,B-BODY_PART
414,terlarut,O
414,dalam,O
414,EMDK,O
414,dan,O
414,EEDK,O
414,berturut-turut,O
414,berkisar,O
414,antara,O
414,(,O
414,"86,27",O
414,-,O
414,"185,87",O
414,),O
414,ppm,O
414,dan,O
414,(,O
414,"95,31",O
414,-,O
414,"177,29",O
414,),O
414,ppm,O
414,.,O
415,Hasil,O
415,analisis,O
415,dengan,O
415,KLT,B-METHOD
415,membuktikan,O
415,bahwa,O
415,senyawa,O
415,aktif,O
415,golongan,O
415,flavonoid,B-COMPOUND
415,berhasil,O
415,terdentifikasi,O
415,dalam,O
415,EMDK,O
415,dan,O
415,EEDK,O
416,Latar,O
416,Belakang,O
416,:,O
416,Daun,B-HERB
416,kelor,I-HERB
416,merupakan,O
416,bahan,O
416,alam,O
416,yang,O
416,berpotensi,O
416,untuk,O
416,melindungi,O
416,kulit,B-BODY_PART
416,karena,O
416,kandungan,O
416,antioksidan,B-EFFECT
416,yang,O
416,terdapat,O
416,didalamnya,O
416,.,O
417,Pengembangan,O
417,bentuk,O
417,sediaan,O
417,dalam,O
417,bentuk,O
417,krim,O
417,antiaging,O
417,diperlukan,O
417,agar,O
417,dapat,O
417,dimanfaatkan,O
417,oleh,O
417,masyarakat,B-POPULATION
417,.,O
418,Tujuan,O
418,:,O
418,Mengetahui,O
418,konsentrasi,O
418,ekstrak,B-TREATMENT
418,daun,B-HERB
418,kelor,I-HERB
418,yang,O
418,dapat,O
418,memberikan,O
418,kemampuan,O
418,antiaging,O
418,yang,O
418,baik,O
418,.,O
419,Metode,O
419,:,O
419,Ekstrak,B-TREATMENT
419,daun,B-HERB
419,kelor,I-HERB
419,diperoleh,O
419,dengan,O
419,metode,O
419,maserasi,B-METHOD
419,dengan,O
419,pelarut,O
419,etanol,B-COMPOUND
419,70%,O
419,.,O
420,Ekstrak,B-TREATMENT
420,kemudian,O
420,diformulasikan,O
420,dalam,O
420,bentuk,O
420,sediaan,O
420,krim,O
420,antiaging,O
420,dengan,O
420,variasi,O
420,konsentrasi,O
420,yaitu,O
420,formula,O
420,I,O
420,(,O
420,0%,O
420,),O
420,",",O
420,formula,O
420,II,O
420,(,O
420,3%,O
420,),O
420,",",O
420,formula,O
420,III,O
420,(,O
420,6%,O
420,),O
420,dan,O
420,formula,O
420,IV,O
420,(,O
420,9%,O
420,),O
420,.,O
421,Krim,O
421,dievaluasi,O
421,dengan,O
421,parameter,O
421,moisture,O
421,",",O
421,evenness,O
421,",",O
421,pore,O
421,",",O
421,spot,O
421,",",O
421,wrinkle,O
421,pada,O
421,probandus,O
421,manusia,B-POPULATION
421,yang,O
421,telah,O
421,menggunakan,O
421,krim,O
421,selama,O
421,14,O
421,hari,O
421,.,O
422,Hasil,O
422,:,O
422,Uji,O
422,menunjukkan,O
422,bahwa,O
422,peningkatan,O
422,konsentrasi,O
422,ekstrak,B-TREATMENT
422,daun,B-HERB
422,kelor,I-HERB
422,menyebabkan,O
422,penurunan,O
422,evenness,O
422,(,O
422,p,O
423,Tanaman,O
423,Kumis,B-HERB
423,Kucing,I-HERB
423,merupakan,O
423,salah,O
423,satu,O
423,tanaman,O
423,yang,O
423,memiliki,O
423,banyak,O
423,keuntungan,O
423,dan,O
423,sudah,O
423,digunakan,O
423,sejak,O
423,dahulu,O
423,dalam,O
423,upaya,O
423,menjaga,O
423,kesehatan,O
423,.,O
424,Tujuan,O
424,dari,O
424,penelitian,O
424,ini,O
424,adalah,O
424,mengevaluasi,O
424,aktivitas,O
424,diuretik,O
424,dari,O
424,penggunaan,O
424,ekstrak,B-TREATMENT
424,Kumis,B-HERB
424,Kucing,I-HERB
424,dan,O
424,mengukur,O
424,kadar,O
424,kalium,O
424,dan,O
424,natrium,O
424,dalam,O
424,urin,O
424,.,O
425,Sebanyak,O
425,24,O
425,ekor,O
425,tikus,B-POPULATION
425,dibagi,O
425,menjadi,O
425,empat,O
425,grup,O
425,;,O
425,kontrol,O
425,negatif,O
425,(,O
425,akuades,O
425,),O
425,",",O
425,kontrol,O
425,positif,O
425,(,O
425,furosemide,O
425,),O
425,",",O
425,dosis,O
425,ekstrak,B-TREATMENT
425,1,O
425,(,O
425,250,O
425,mg,O
425,/,O
425,kg,O
425,BB,O
425,),O
425,dan,O
425,dosis,O
425,ekstrak,B-TREATMENT
425,2,O
425,(,O
425,500,O
425,mg,O
425,/,O
425,kg,O
425,BB,O
425,),O
425,.,O
426,Ekstrak,B-TREATMENT
426,diberikan,O
426,secara,O
426,peroral,O
426,selama,O
426,7,O
426,hari,O
426,.,O
427,Aktivitas,O
427,diuretik,O
427,pada,O
427,kelompok,O
427,ekstrak,B-TREATMENT
427,dan,O
427,kontrol,O
427,positif,O
427,pada,O
427,jam,O
427,pertama,O
427,(,O
427,P,O
427,>,O
427,0,O
427,.,O
428,05,O
428,),O
428,dan,O
428,jam,O
428,keenam,O
428,(,O
428,P,O
429,Orthosiphon,B-HERB
429,stamineus,I-HERB
429,B,O
429,(,O
429,Indonesia,O
429,:,O
429,Kumis,B-HERB
429,Kucing,I-HERB
429,),O
429,merupakan,O
429,salah,O
429,satu,O
429,tumbuhan,O
429,sangat,O
429,popular,O
429,sebagai,O
429,sumber,O
429,pengobatan,O
429,herbal,O
429,",",O
429,pada,O
429,umumnya,O
429,dikumpulkan,O
429,dari,O
429,pulau,O
429,Jawa,O
429,.,O
430,Aktivitas,O
